Species,Country
Anglerfishes nei, United Kingdom (E+W+S+NI)
Anglerfishes nei, United Kingdom (E+W+S+NI)
Anglerfishes nei, United Kingdom (E+W+S+NI)
Anglerfishes nei, United Kingdom (E+W+S+NI)
Anglerfishes nei, United Kingdom (E+W+S+NI)
Anglerfishes nei, United Kingdom (E+W+S+NI)
Anglerfishes nei, United Kingdom (E+W+S+NI)
Anglerfishes nei, United Kingdom (E+W+S+NI)
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Ireland
Anglerfishes nei, Isle of Man
Anglerfishes nei, Isle of Man
Anglerfishes nei, Isle of Man
Anglerfishes nei, Jersey
Anglerfishes nei, Jersey
Anglerfishes nei, Jersey
Anglerfishes nei, Netherlands
Anglerfishes nei, Netherlands
Anglerfishes nei, Netherlands
Anglerfishes nei, Netherlands
Anglerfishes nei, Netherlands
Anglerfishes nei, Netherlands
Anglerfishes nei, Netherlands
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
Anglerfishes nei, Portugal
American angler, France
American angler, France
American angler, France
American angler, France
American angler, France
American angler, France
American angler, France
American angler, Portugal
American angler, Portugal
American angler, Portugal
American angler, Portugal
American angler, Portugal
American angler, Portugal
American angler, Portugal
American angler, Portugal
American angler, Portugal
American angler, Portugal
American angler, Portugal
Blackbellied angler, Spain
Blackbellied angler, Spain
Blackbellied angler, Spain
Blackbellied angler, Spain
Blackbellied angler, Spain
Blackbellied angler, Spain
Blackbellied angler, Spain
Blackbellied angler, Spain
Blackbellied angler, Spain
Blackbellied angler, Spain
Blackbellied angler, Spain
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Blackbellied angler, Portugal
Annular seabream, Spain
Annular seabream, Spain
Annular seabream, Spain
Annular seabream, Spain
Annular seabream, Spain
Annular seabream, France
Annular seabream, France
Annular seabream, France
Annular seabream, France
Annular seabream, Portugal
Annular seabream, Portugal
Annular seabream, Portugal
Annular seabream, Portugal
Annular seabream, Portugal
Annular seabream, Portugal
Annular seabream, Portugal
Annular seabream, Portugal
Annular seabream, Portugal
Blue antimora, France
Blue antimora, France
Blue antimora, France
Blue antimora, France
Blue antimora, France
Blue antimora, United Kingdom (E+W+S+NI)
Blue antimora, United Kingdom (E+W+S+NI)
Blue antimora, United Kingdom (E+W+S+NI)
Blue antimora, Ireland
Blue antimora, Ireland
Blue antimora, Ireland
Blue antimora, Iceland
Blue antimora, Iceland
Blue antimora, Iceland
Blue antimora, Iceland
Intermediate scabbardfish, Ireland
Intermediate scabbardfish, Ireland
Intermediate scabbardfish, Ireland
Intermediate scabbardfish, Ireland
Intermediate scabbardfish, Portugal
Intermediate scabbardfish, Portugal
Intermediate scabbardfish, Portugal
Intermediate scabbardfish, Portugal
Deep-water catsharks, Spain
Deep-water catsharks, Spain
Deep-water catsharks, Spain
Deep-water catsharks, Spain
Deep-water catsharks, Spain
Deep-water catsharks, France
Deep-water catsharks, France
Deep-water catsharks, France
Deep-water catsharks, France
Deep-water catsharks, France
Deep-water catsharks, France
Aquatic plants nei, France
Aquatic plants nei, France
Aquatic plants nei, France
Aquatic plants nei, France
Aquatic plants nei, France
Aquatic plants nei, France
Aquatic plants nei, France
Aquatic plants nei, Portugal
Aquatic plants nei, Portugal
Aquatic plants nei, Portugal
Aquatic plants nei, Portugal
Aquatic plants nei, Portugal
Aquatic plants nei, Russian Federation
Aquatic plants nei, Russian Federation
Aquatic plants nei, Russian Federation
"Cardinalfishes, etc. nei", Germany
"Cardinalfishes, etc. nei", Germany
"Cardinalfishes, etc. nei", Germany
"Cardinalfishes, etc. nei", Germany
"Cardinalfishes, etc. nei", Germany
"Cardinalfishes, etc. nei", Germany
"Cardinalfishes, etc. nei", Germany
"Cardinalfishes, etc. nei", France
"Cardinalfishes, etc. nei", France
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Ireland
"Cardinalfishes, etc. nei", Portugal
"Cardinalfishes, etc. nei", Portugal
"Cardinalfishes, etc. nei", Portugal
"Cardinalfishes, etc. nei", Portugal
"Cardinalfishes, etc. nei", Portugal
"Cardinalfishes, etc. nei", Portugal
Iceland catshark, United Kingdom (E+W+S+NI)
Iceland catshark, United Kingdom (E+W+S+NI)
Iceland catshark, United Kingdom (E+W+S+NI)
Iceland catshark, United Kingdom (E+W+S+NI)
Iceland catshark, United Kingdom (E+W+S+NI)
Sturgeon, Estonia
Sturgeon, Estonia
Sturgeon, Estonia
Sturgeon, Estonia
Sturgeon, Estonia
Sturgeon, Estonia
Sturgeon, Spain
Sturgeon, Spain
Sturgeon, Spain
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, France
Sturgeon, Latvia
Sturgeon, Latvia
Sturgeon, Latvia
Sturgeon, Latvia
Sturgeon, Latvia
Sturgeon, Portugal
Sturgeon, Portugal
Sturgeon, Portugal
Sturgeon, Portugal
Blue and red shrimp, Portugal
Blue and red shrimp, Portugal
Blue and red shrimp, Portugal
Blue and red shrimp, Portugal
Blue and red shrimp, Portugal
Blue and red shrimp, Portugal
Blue and red shrimp, Portugal
Blue and red shrimp, Portugal
Blue and red shrimp, Portugal
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Germany
Argentines, Denmark
Argentines, Denmark
Argentines, Denmark
Argentines, Denmark
Argentines, Denmark
Argentines, Denmark
Argentines, Denmark
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Spain
Argentines, Faeroe Islands
Argentines, Faeroe Islands
Argentines, Faeroe Islands
Argentines, Faeroe Islands
Argentines, Faeroe Islands
Argentines, Faeroe Islands
Argentines, Faeroe Islands
Argentines, Faeroe Islands
Argentines, Faeroe Islands
Argentines, Faeroe Islands
Argentines, Faeroe Islands
Argentines, France
Argentines, France
Argentines, France
Argentines, France
Argentines, France
Argentines, France
Argentines, France
Argentines, France
Argentines, France
Argentines, France
Argentines, France
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, United Kingdom (E+W+S+NI)
Argentines, Greenland
Argentines, Greenland
Argentines, Greenland
Argentines, Greenland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Ireland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Iceland
Argentines, Japan
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Netherlands
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Norway
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Poland
Argentines, Portugal
Argentines, Portugal
Argentines, Portugal
Argentines, Portugal
Argentines, Portugal
Argentines, Portugal
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Russian Federation
Argentines, Sweden
Argentines, Sweden
Argentines, Sweden
Argentines, Sweden
Argentines, Sweden
Argentines, Sweden
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Aristeid shrimps nei, Spain
Giant red shrimp, Portugal
Giant red shrimp, Portugal
Giant red shrimp, Portugal
Giant red shrimp, Portugal
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Germany
Greater argentine, Denmark
Greater argentine, Denmark
Greater argentine, Denmark
Greater argentine, Denmark
Greater argentine, Denmark
Greater argentine, Denmark
Greater argentine, Denmark
Greater argentine, Denmark
Greater argentine, Denmark
Greater argentine, Spain
Greater argentine, Spain
Greater argentine, Spain
Greater argentine, Spain
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, France
Greater argentine, United Kingdom (E+W+S+NI)
Greater argentine, United Kingdom (E+W+S+NI)
Greater argentine, United Kingdom (E+W+S+NI)
Greater argentine, United Kingdom (E+W+S+NI)
Greater argentine, United Kingdom (E+W+S+NI)
Greater argentine, United Kingdom (E+W+S+NI)
Greater argentine, United Kingdom (E+W+S+NI)
Greater argentine, United Kingdom (E+W+S+NI)
Greater argentine, United Kingdom (E+W+S+NI)
